SMILES,NAME,Name,LogFile
OCC1=CN=C(OCC(F)(F)C(F)F)C=C1,DTXSID50593119,,
COC(F)(F)C(F)(F)C#N,DTXSID50608333,,
NC(F)(F)C(F)(F)CF,DTXSID50706444,,
FC1(F)N2CCN(CC2)C1(F)F,DTXSID50762540,,
NC(=CC(=O)C(F)(F)C(F)F)C1=CC=CC=C1,DTXSID50840377,,
NCC1=CC=C2OC(F)(F)C(F)(F)OC2=C1,DTXSID601022615,,
OC1=CN=C(C=C1)C(F)(F)C(F)(F)F,DTXSID601022677,,
OC(=O)C1=CC=NC(=C1)C(F)(F)C(F)(F)F,DTXSID601022958,,
OC(=O)C1CCN(CC(F)(F)C(F)F)CC1,DTXSID601023249,,
FC(F)(F)C(F)(F)C(=O)NN1C=NN=C1,DTXSID601019127,,
CCOC(=O)NCC(F)(F)C(F)(F)F,DTXSID601193157,,
CC1=CC(F)=NC=C1C(F)(F)C(F)(F)F,DTXSID601199648,,
OC(=O)C1=CC(=CN=C1)C(F)(F)C(F)(F)F,DTXSID601200439,,
FC(F)(F)C(F)(F)C(F)(F)C1=NN=NN1,DTXSID601236042,,
NC1=NC=C(S1)C(F)(F)C(F)(F)F,DTXSID601254486,,
OC1=CSC(=N1)C(F)C(F)(F)F,DTXSID60337369,,
OC(C1=CC=CC=N1)C(F)(F)C(F)(F)F,DTXSID60375100,,
NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID60377826,,
NC(=O)C(F)(F)C(F)F,DTXSID60380239,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,DTXSID60382157,,
FC1=NC(F)(F)C(F)(F)OC1(F)F,DTXSID60456605,,
FC(F)(F)C(F)(F)C1=CC=C(C=C1)C#N,DTXSID60563888,,
FC(F)=NC(F)(F)C(F)(F)C(F)(F)F,DTXSID60707740,,
CCC(N)C(O)C(F)(F)C(F)(F)F,DTXSID60730957,,
CNC(C)=CC(=O)C(F)(F)C(F)F,DTXSID60758111,,
FN(F)SC(F)(F)C(F)(F)F,DTXSID60763548,,
FC(F)C(F)(F)OC1=CC=CC(C#N)=C1C#N,DTXSID60774134,,
NC1=NC(=NC(N)=N1)C(F)C(F)(F)F,DTXSID60775646,,
ON=C(F)C(F)C(F)(F)F,DTXSID60777029,,
FC(F)(F)C(F)(F)C(F)(F)C1=CN=CN=C1,DTXSID60895575,,
NC1=CN=C(N=C1)C(F)(F)C(F)(F)F,DTXSID701022951,,
OC(=O)C(F)(F)C(F)(F)C#N,DTXSID701023028,,
CC(C)(C)OC(=O)N1CC(F)(F)C(F)(F)C1,DTXSID701023185,,
FC(F)(F)C(F)(F)OC1CCNC1,DTXSID701023266,,
CNC(=N)C(F)(F)C(F)(F)F,DTXSID701251635,,
FC(F)(F)C(F)(F)C(F)(F)CCC#N,DTXSID701282048,,
NC(CC(F)(F)C(F)(F)F)C(O)=O,DTXSID701305698,,
CC(C)NC(=O)C(F)(F)C(F)(F)F,DTXSID701349094,,
FC(F)(F)C(F)(F)C(=O)NC1=NC=CC=C1,DTXSID701353392,,
FC(F)(F)C(F)(F)C(=O)N1CCCCCC1,DTXSID701353423,,
FC(F)(F)C(F)(F)C(F)(F)C1=CNC=N1,DTXSID701353673,,
FC(F)(F)C(F)(F)C1NCCN1,DTXSID70182665,,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC=C,DTXSID70292455,,
CC1=NC2=CC=CC=C2N1C(F)(F)C(F)F,DTXSID70353999,,
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID70366226,,
NC(=O)C(F)C(F)(F)F,DTXSID70380240,,
FC(F)(C#N)C(F)(F)C#N,DTXSID70380806,,
NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1N,DTXSID70551776,,
FN1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,DTXSID70577330,,
FC(F)(F)C(F)(F)C1=CC=NN1,DTXSID70578529,,
NNC(=O)C(F)(F)C(F)(F)F,DTXSID70289320,,
COC(F)(C(N)=O)C(F)(F)F,DTXSID70384344,,
FC(F)C(F)(F)C1=NC2=CC=CC=C2N1,DTXSID70386106,,
FC(F)C(F)(F)C(=O)N1CCCCC1,DTXSID70407229,,
NNCC(F)(F)C(F)F,DTXSID70437107,,
FN(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID70447706,,
CCN(CC(F)(F)C(F)F)C1=CC=CC=C1,DTXSID70507238,,
FC(F)(F)C(F)(F)C#CC#N,DTXSID70511931,,
NNC1=CC(OC(F)(F)C(F)F)=CC=C1,DTXSID70606119,,
NC1=CC(OC(F)(F)C(F)F)=CC=C1,DTXSID7061196,,
FC(=NC(F)(F)C(F)(F)F)C(F)(F)F,DTXSID70631325,,
FC(F)(F)N1C(F)(F)C(F)(F)C1(F)F,DTXSID70631345,,
FC(C#N)=C(F)C(F)(C#N)C(F)(F)F,DTXSID70750363,,
NC1=C(F)C(=O)C(F)(F)C(F)(F)C1(F)F,DTXSID70776866,,
FC(F)(F)OC(F)(F)C(F)(F)C#N,DTXSID70781036,,
CCC(C)C1=NC(OC1=O)C(F)(F)C(F)F,DTXSID70789552,,
CCNC(=O)CC(F)(F)C(F)(F)F,DTXSID70793477,,
CCNCC(F)(F)C(F)(F)C(F)(F)F,DTXSID70895223,,
NCCC(F)(F)C(F)(F)C(F)F,DTXSID801021920,,
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801022823,,
FC(F)(F)C(F)(F)C1=CN=C(N=C1)C#N,DTXSID801023207,,
FC(F)(F)C(F)(F)SCC1CCCN1,DTXSID801023269,,
FC(F)=C(F)C(F)(F)C(F)(F)C#N,DTXSID801026932,,
CCCCNC(=O)C(F)(F)C(F)(F)F,DTXSID801045643,,
NCC1=NC=CN=C1C(F)(F)C(F)(F)F,DTXSID801219707,,
CC1=CC=C(OCC(F)(F)C(F)F)C(N)=C1,DTXSID801228067,,
CNC1=CC=CC(OC(F)(F)C(F)F)=C1,DTXSID801232503,,
FC(F)C(F)(F)C1=CC(=O)C2=CC=CC=C2N1,DTXSID801238551,,
FC1(F)CN(CC1(F)F)[C@@H]1CCNC1,DTXSID801257581,,
FC(F)(F)C(F)(F)OC1CCNCC1,DTXSID801258515,,
CCOC(=O)C(N)CC(F)(F)C(F)(F)F,DTXSID801267813,,
FC(F)(F)C1(F)CNCCO1,DTXSID801270670,,
CC1(CC(F)(F)C1(F)F)C1=NN=C(N)S1,DTXSID001022629,,
CC(N)C(F)(F)C(F)(F)F,DTXSID001022900,,
CC1=CC=C(C=C1N)C(F)(F)C(F)(F)F,DTXSID001022998,,
CON(C)C(=O)CCC(F)(F)C(F)(F)F,DTXSID001023172,,
NNC1=CC=C(OCC(F)(F)C(F)F)C=C1,DTXSID001023203,,
FC1OC2=C(OC1(F)F)C=CC(=C2)N=C=O,DTXSID001023241,,
CN(C)CCCNC(=O)C(F)(F)C(F)(F)F,DTXSID001034721,,
CN(C)CC(O)CC(F)(F)C(F)(F)F,DTXSID001035717,,
CNCC(O)CC(F)(F)C(F)(F)F,DTXSID001036696,,
FC(F)(F)C(F)(F)C1=NC=C(C=O)C=C1,DTXSID001206691,,
NNC1=CC=C(OC(F)(F)C(F)F)C=C1,DTXSID001248122,,
NC1=CC(SC(F)(F)C(F)F)=CC=C1,DTXSID001254395,,
FN(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID001267469,,
NCC(F)(F)C(F)(F)F,DTXSID00195026,,
NC1=NC(=O)C(F)=C(N1)C(F)(F)C(F)(F)F,DTXSID00283715,,
FC(CC1=CNC(=O)NC1=O)C(F)(F)F,DTXSID00309681,,
NC1=NC(=O)C(F)(S1)C(F)(F)F,DTXSID00336710,,
NC1=CC=C(SC(F)(F)C(F)F)C=C1,DTXSID80221458,,
FC(F)(F)C(F)(F)CC1=CNC(=O)NC1=O,DTXSID80309684,,
FC(F)(F)C(F)(F)C1=CN=CN1,DTXSID80341822,,
NC1=C2OC(F)(F)C(F)(F)OC2=CC=C1,DTXSID80380195,,
FC(F)(F)C(F)(F)N=O,DTXSID80435856,,
NS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID80460183,,
NCC(F)(F)C(F)F,DTXSID80504814,,
NNC(=O)C(O)(NN)C(F)(F)C(F)(F)F,DTXSID80524734,,
NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1,DTXSID00380197,,
NNC(=O)C(O)(NN)C(F)(F)C(F)F,DTXSID00408502,,
NC1=C(C#N)C(=N)C(F)(F)C(F)(F)C1(F)F,DTXSID00452227,,
CCN(CC)C(F)(F)C(F)F,DTXSID00482064,,
CN(CC(F)(F)C(F)F)C1=CC=CC=C1,DTXSID00510795,,
NC(=O)C(F)(F)C(F)(F)F,DTXSID0059871,,
CN(C)C(F)(F)C(F)F,DTXSID00620545,,
NC(=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID00896309,,
FC(F)(F)C(F)(C1=NC=CN1)C(F)(F)F,DTXSID00896329,,
FC1(F)CC(C#N)C1(F)F,DTXSID00956977,,
FC(F)C(F)(F)C#N,DTXSID00962891,,
NCCCSC(F)(F)C(F)(F)F,DTXSID101023151,,
CC(=O)C1=NC(=CC=C1)C(F)(F)C(F)(F)F,DTXSID101023199,,
NC1=CC(=CC=C1)C(F)(F)C(F)F,DTXSID101023232,,
CN(C)CC(F)(F)C(F)F,DTXSID101023244,,
NS(=O)(=O)CCC(F)(F)C(F)(F)F,DTXSID101036932,,
CC(C)C1=NC(OC1=O)C(F)(F)C(F)F,DTXSID10789551,,
CC(N)=CC(=O)C(F)(F)C(F)F,DTXSID10840131,,
NC(=O)NN=C(F)C(F)C(F)(F)F,DTXSID101172257,,
CN1C=C(N)C(OCC(F)(F)C(F)F)=N1,DTXSID101185076,,
CNC(C)C1=CC=CC=C1C(F)C(F)F,DTXSID101194348,,
CC1=CC(OCC(F)(F)C(F)F)=NC(N)=N1,DTXSID101199148,,
CNCC(F)(F)C(F)(F)C(F)(F)CNC,DTXSID101200896,,
FC(C(F)=NNC1=CC=CC=C1)C(F)(F)F,DTXSID101203814,,
FC(F)(F)C(F)(F)C1=NC=CC(C=O)=C1,DTXSID101204612,,
FC(F)C(F)(F)OC1=CC=C2N=NNC2=C1,DTXSID101245602,,
OC1=NC=CC(=N1)C(F)(F)C(F)(F)F,DTXSID101348448,,
CCNC(=O)C(F)(F)C(F)(F)F,DTXSID101353275,,
NC1=C(F)C=C(SC(F)(F)C(F)F)C=C1,DTXSID10143098,,
NCC(F)(F)C(F)(F)C(F)(F)F,DTXSID10190840,,
FN(F)C(F)(F)C(F)(F)F,DTXSID10276370,,
FC(F)(F)C(F)(F)C(F)(F)C1=NCCO1,DTXSID10292454,,
FC1(F)C(=O)NC(=O)C1(F)F,DTXSID10301858,,
CC1=CC2=C(C=C1)N=C(N2)C(F)C(F)(F)F,DTXSID10385214,,
FC(F)C(F)(F)C1=NC2=CC=CC=C2NC1=O,DTXSID10385370,,
FC1=NC(F)(F)C(F)(F)C(F)(F)C1(F)F,DTXSID10452233,,
NC1=CC=C(OC(F)(F)C(F)(F)F)C=C1,DTXSID10490110,,
FC(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1,DTXSID10505596,,
NCC(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID10536168,,
NC1=CC=CC2=C1C(F)(F)C(F)(F)C2(F)F,DTXSID10539699,,
CNCC(F)(F)C(F)(F)C(F)(F)F,DTXSID10599394,,
FN(C(F)(F)F)C(F)(F)C(F)(F)F,DTXSID10631324,,
CC(N)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10895186,,
NNC(=N)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10895520,,
NCC(F)(C(F)(F)F)C(F)(F)F,DTXSID10896294,,
FC(F)(F)C(F)(F)C1NCCO1,DTXSID10953275,,
CC1=NC=CN1C(F)(F)C(F)F,DTXSID201022249,,
N[C@H](CC(F)(F)C(F)(F)F)C(O)=O,DTXSID201022287,,
NC1=NC=NC(=N1)C(F)(F)C(F)(F)F,DTXSID201022932,,
FC(F)C(F)(F)C1=NCCCN1,DTXSID201023097,,
CC1=C(N)C=CC(=N1)N1CC(F)(F)C(F)(F)C1,DTXSID201172929,,
FC(F)C(F)(F)N1C=C(C=N1)C1=NN=NN1,DTXSID201183380,,
OC(=O)C1=CN=C(N=C1)C(F)(F)C(F)(F)F,DTXSID201193731,,
CC1=C(ON=C1N)C(F)(F)C(F)(F)F,DTXSID201206873,,
FC1=NC(=CN=C1)C(F)(F)C(F)(F)F,DTXSID201244495,,
NC1=NC=CN=C1C(F)(F)C(F)(F)F,DTXSID201251997,,
FC(F)(F)C(F)(F)CCCC#N,DTXSID201298404,,
FC1(F)CNCC(F)(F)C1(F)F,DTXSID201302382,,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC=O,DTXSID201353080,,
CC1=C(N)C=CC(SC(F)(F)C(F)F)=C1,DTXSID20143100,,
NCC(F)(F)C(F)(F)CN,DTXSID20189068,,
FC(F)(C#N)C(F)(F)C(F)(F)C#N,DTXSID20191040,,
NC(F)(F)C(F)(F)C(F)(F)F,DTXSID20276407,,
CSC(=N)C(F)(F)C(F)(F)F,DTXSID20290784,,
NC(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID2060965,,
NC1=CC=CC(=C1)C(F)(F)C(F)(F)F,DTXSID20631330,,
CC(F)C(N)(F)F,DTXSID20635191,,
NC(=O)C1(F)OC(F)(F)C(F)(F)C1(F)F,DTXSID20793427,,
FC(F)(F)C(F)(OCC#N)C(F)(F)F,DTXSID20806400,,
CCN(CC)C(F)(F)C(F)C(F)(F)F,DTXSID20880124,,
CCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30895668,,
CNC(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20895591,,
FC(F)(F)C(F)(F)C(F)(F)C1=CC=CN1,DTXSID20895596,,
FC(F)(F)C(F)(C1=CN=CN1)C(F)(F)F,DTXSID20896346,,
FC(C1=NC(=O)C2=CC=CC=C2N1)C(F)(F)F,DTXSID80544053,,
FC(F)(F)C(F)(F)C1=NCCO1,DTXSID80627456,,
FC(C(=O)N1CCCC1)C(F)(F)F,DTXSID80664220,,
FC(F)(F)C(F)(F)N1OC(F)(F)C1(F)F,DTXSID8073899,,
NC1=NC(=N)C(F)(F)C(F)(F)C1(F)F,DTXSID80785328,,
NCCC(F)(F)C(F)(F)C(F)(F)F,DTXSID80895178,,
CCC(N)CC(F)(F)C(F)(F)C(F)(F)F,DTXSID80895198,,
ONC(=N)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80895476,,
FC(F)C(F)(F)C1=NC=NN1,DTXSID901022640,,
FC(F)C(F)(F)C1=NCCCCN1,DTXSID901023098,,
CC1NCC(F)(F)C1(F)F,DTXSID901023179,,
FC(F)C1(F)CCNC1,DTXSID901023193,,
NC1=NN(CC(F)(F)C(F)F)C=N1,DTXSID901023250,,
CCC(C)(CN)OCC(F)(F)C(F)(F)F,DTXSID901199930,,
OC(=O)C1=NC=C(C=C1)C(F)(F)C(F)(F)F,DTXSID901201905,,
NC1=CC=C(OC(F)(F)C(F)F)C=C1,DTXSID20380215,,
NC1=NN=C(S1)C(F)(F)C(F)(F)F,DTXSID20394918,,
FC(F)C(F)(F)CN1CCCCC1,DTXSID20502334,,
FC1(F)C(F)(F)C(F)(N=O)C1(F)F,DTXSID20508513,,
NCC1=CC=C(C=C1)C(F)(F)C(F)(F)F,DTXSID20563889,,
NC1=C(F)C=C(C=C1)C(F)(F)C(F)(F)F,DTXSID901229682,,
FC(F)(F)C(F)(F)CNC1CCCCC1,DTXSID901245725,,
CC(OC(N)=O)C(F)(F)C(F)F,DTXSID901259059,,
CNC(=O)C(F)(F)C(F)(F)F,DTXSID901349038,,
FC(F)(F)C(F)(F)C(=O)NC1CCCCC1,DTXSID901353629,,
FC(F)C(F)(F)OC1=CC=CC(=C1)N=C=O,DTXSID90198884,,
NC1=CC(N)=C(OC(F)(F)C(F)F)C=C1,DTXSID90211022,,
FC(F)(F)C(F)(F)C(F)(F)C1=NCCN1,DTXSID90292457,,
NC1=CC=CC=C1OC(F)(F)C(F)F,DTXSID90380929,,
FC(F)(F)C(F)(C#N)C(F)(F)F,DTXSID90505110,,
NC1=CC2=C(OC(F)(F)C2(F)F)C=C1,DTXSID90549418,,
FC(F)(F)C(F)(F)C(F)(F)C#N,DTXSID9059913,,
FC(F)(F)C(F)(F)C#N,DTXSID9059965,,
COC(F)(F)C(F)(F)C(N)=O,DTXSID90608332,,
FC(F)(F)C(F)(F)C1=NC2=CC=CC=C2O1,DTXSID90631443,,
FC(F)(F)C(F)(F)C(=O)N1CCCC1,DTXSID90664377,,
FC(F)(F)C(F)(F)C(F)(F)C(=O)ON=O,DTXSID90693006,,
FC(F)(F)C(F)(F)C(F)(F)C1=NC=CN1,DTXSID90895508,,
FC(F)(F)C(F)(F)C(F)(F)C1=NC=CC=N1,DTXSID90895548,,
NC(F)(F)CF,DTXSID20591900,,
OC\C=C/C(F)(C(F)(F)F)C(F)(F)F,DTXSID20896740,,
FC(I)C(F)(F)Cl,DTXSID20956813,,
CCN(CC)C(F)(F)C(F)Cl,DTXSID20957103,,
FCC(F)(F)C(F)(F)Cl,DTXSID20987046,,
NC1=CC=CC=C1SC(F)(F)C(F)Cl,DTXSID301001723,,
OC(=O)\C=C\C(F)(F)C(F)F,DTXSID301022711,,
OCCC(F)C(F)(F)F,DTXSID301022923,,
COC1=C(F)C(F)(F)C(F)(F)C(F)=C1OC,DTXSID301023214,,
CC(F)(F)C(F)(F)COC(=O)C=C,DTXSID301027004,,
OC(=O)CC(F)(F)C(F)(F)F,DTXSID301032879,,
OP(O)(=O)OCC(F)(F)C(F)F,DTXSID301032936,,
FC(F)OC(F)(C(F)F)C(F)(F)F,DTXSID301037148,,
FC(F)OC(F)(F)C(F)(F)Cl,DTXSID301037312,,
CC(C)OCC(O)COCC(F)(F)C(F)F,DTXSID301186975,,
FC(F)C(F)(F)OC1=CC=CC(CCl)=C1,DTXSID301202755,,
CC(=O)CC(F)(OC(F)(F)F)C(F)(F)F,DTXSID301219114,,
FC(Cl)C(F)(F)OC1=CN=C(F)C=C1,DTXSID301223393,,
FC1(F)N(SCl)C1(F)F,DTXSID301226373,,
FC(F)C(F)(F)C1=CC(=O)C2=CC=CC=C2O1,DTXSID301227414,,
OCC1=CC(OC(F)(F)C(F)Cl)=CC=C1,DTXSID301234059,,
OCC1=CC=CC=C1OC(F)(F)C(F)F,DTXSID301255661,,
CC1CC(F)(F)C1(F)Cl,DTXSID301256219,,
CC(=O)\C=C\C(F)(F)C(F)(F)F,DTXSID301263535,,
FC(F)(Cl)C(F)(Cl)ON=O,DTXSID301269064,,
FC(Cl)C(F)(F)C1=CC=CC=C1,DTXSID301269414,,
FC1(F)COCC(F)(F)C1(F)F,DTXSID301272526,,
FC(F)(F)C(F)(F)C1CO1,DTXSID301287272,,
FCC(=O)C(F)(F)C(F)(F)F,DTXSID301300458,,
OC(F)(C(F)F)C(F)(F)F,DTXSID301300789,,
OC(=O)C1(F)OC(F)(F)OC1(F)F,DTXSID301336235,,
FCC(F)C(F)(F)Br,DTXSID301345438,,
FCC(F)(F)C(F)(F)Br,DTXSID301345440,,
FCC(F)(F)C(F)Br,DTXSID301345519,,
OC(=O)C1=CC(=CC=C1)C(F)(F)C(F)(F)F,DTXSID301348444,,
FOC(F)(F)C(F)(F)F,DTXSID301348925,,
COC(=O)CC(=O)C(F)(F)C(F)(F)F,DTXSID30146788,,
CCOC(=O)C(C)(C)C(F)(F)CF,DTXSID30162645,,
CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)F,DTXSID30175730,,
FC(F)(Cl)C(F)(F)Br,DTXSID30188880,,
FC1(F)C(Cl)=C(Cl)C1(F)F,DTXSID30191137,,
OCCC(F)(F)C(F)F,DTXSID30207989,,
FC(F)(F)C(F)(F)Cl,DTXSID3026435,,
FC1(F)COCOCC1(F)F,DTXSID30338343,,
FC(F)(F)C(F)(C(Cl)=C)C(F)(F)F,DTXSID30371513,,
COC(F)(C(F)(F)F)C(F)(F)F,DTXSID30379276,,
FC(F)OCC(F)(F)C(F)C(F)(F)F,DTXSID30379312,,
OCCCCCCC(F)(F)C(F)(F)F,DTXSID30379751,,
FC1(F)OC2=CC=CC=C2OC1(F)F,DTXSID30380206,,
FC(F)C(F)(F)C(Cl)=O,DTXSID30380241,,
FC(F)OC(F)(F)C(F)C(F)(F)F,DTXSID30380842,,
OC1=CC=C(OC(F)(F)C(F)F)C=C1,DTXSID30381036,,
FC(Cl)OC(F)(F)C(F)C(F)(F)F,DTXSID30381157,,
OCC(O)CC(F)(F)C(F)(F)C(F)(F)F,DTXSID30382048,,
CC(=O)C(F)(F)C(F)F,DTXSID30382164,,
FC(F)C(F)Br,DTXSID30420171,,
CC1(C)OC(=O)C(F)C1(F)F,DTXSID30457881,,
OC1OCC(F)(F)C1(F)F,DTXSID30470131,,
FC(Cl)C(F)(F)SC1=CC=CC=C1,DTXSID30473162,,
OC(=O)C(F)(Cl)C(F)(F)F,DTXSID30476698,,
FC(F)C(F)(F)COCl,DTXSID30505694,,
CC(C)=CCOC(F)(F)C(F)Cl,DTXSID30522962,,
FC(C(F)(F)Cl)C(Cl)(Cl)Cl,DTXSID30538200,,
OCCC(F)(F)C(F)(F)C(F)=C(F)F,DTXSID30544907,,
OC(=O)C(F)(F)OC(F)(F)C(F)(F)Cl,DTXSID30574567,,
FC(F)(F)C(F)(F)C(=O)C1CCCCC1=O,DTXSID30574704,,
FC(F)(F)C(F)(F)C(=O)C(F)(F)Cl,DTXSID30579517,,
FC1(F)CC2=C(C=C(Cl)C=C2)C1(F)F,DTXSID30580825,,
FC(OCC(F)(F)F)C(F)(F)F,DTXSID30594967,,
OCC(F)(F)C(F)(F)C(F)(F)CO,DTXSID3059927,,
CCOC(=O)C(F)(F)C(F)(F)C(=O)OCC,DTXSID3059929,,
FC(F)(F)C(F)(F)C(F)(F)Br,DTXSID3059971,,
FC(F)(F)C(F)(F)OCC=C,DTXSID30602238,,
CC(=O)C1=CC=C(OC(F)(F)C(F)F)C=C1,DTXSID30603503,,
OC(=O)\C=C\C(F)(F)C(F)(F)C(F)(F)F,DTXSID90896671,,
FC(F)(F)C(F)(Cl)CCl,DTXSID90925910,,
CCOC(F)(C(F)(F)F)C(F)(F)F,DTXSID90944787,,
OC(F)(F)CF,DTXSID90951274,,
FC(C(F)(F)F)C(F)(Cl)C(F)(F)F,DTXSID90991670,,
FC(CCl)C(F)(F)Cl,DTXSID30614250,,
COC1(F)C(C)=C(C)C1(F)F,DTXSID30617564,,
FC1OC(F)(F)C(F)(F)C(F)(F)C1(F)F,DTXSID30620694,,
COC(F)(F)C(F)(F)C(F)F,DTXSID30623281,,
CC1(F)OC(=O)OC1(F)F,DTXSID30623544,,
CC(=C)C(=O)OCC(F)(F)C(F)(F)F,DTXSID3068465,,
CC(O)(C=C)C(F)(F)C(F)(F)F,DTXSID30699022,,
FC(F)(F)C1C(F)(F)OC(F)(F)C1(F)F,DTXSID30818332,,
CC(OC(F)(F)C(F)F)C=C,DTXSID30835584,,
FC(F)C(F)Cl,DTXSID30861929,,
CC(O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30880135,,
FC(F)(F)C(F)(F)CC1COC(=O)O1,DTXSID30893321,,
COC(O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30895244,,
FC(C(F)(F)F)C(F)(F)COCC1CO1,DTXSID30917415,,
FC(=O)C(F)(F)OC(F)(F)OC(F)(F)F,DTXSID30920500,,
CC(C)(C)SC(F)(F)C(F)Cl,DTXSID30920621,,
FC(Cl)C(F)(F)S,DTXSID30939612,,
CCC(=O)C(F)(F)C(F)(F)F,DTXSID30958843,,
FC(F)OC(F)C(F)F,DTXSID30971719,,
CCOC1=C(F)C(F)(F)C(F)(F)C1(F)F,DTXSID401023029,,
COC(=O)C(F)(F)C(F)C(F)(F)F,DTXSID401023136,,
COC(F)(C1=CC=CC=C1)C(F)(F)Cl,DTXSID401023229,,
FC(=CC=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401026578,,
COC(F)(F)C(F)(F)C(O)=O,DTXSID401028324,,
FC(F)(F)C1(F)OC(=O)OC1(F)F,DTXSID401209447,,
CC1=CC=C2OC(F)C(F)(F)OC2=C1,DTXSID401218026,,
FC(F)(Br)C(F)(F)N1C=CC=N1,DTXSID401227586,,
NC1=CC(Cl)=C(OC(F)(F)C(F)F)C=C1,DTXSID401231608,,
FC(Cl)C(F)(F)N1C=CC=N1,DTXSID401243443,,
FC(F)(F)C(F)(F)C1=CC=CC=C1Cl,DTXSID401249584,,
FOC(F)(OF)C(F)(F)F,DTXSID401249784,,
OCCOC(F)(F)C(F)Cl,DTXSID401273046,,
FC(Cl)C(F)(F)P,DTXSID401274751,,
CCOC(=O)C(F)(F)C(F)(F)C(O)=O,DTXSID401279018,,
CCCCC(F)(F)C(F)(F)Br,DTXSID401299153,,
OC(=O)C1(F)OC(F)(F)C(F)(F)C1(F)F,DTXSID401336238,,
FC(Br)C(F)(F)C(F)(F)F,DTXSID401345348,,
FC(F)C(F)C(F)(F)Br,DTXSID401345443,,
CC(F)(Br)C(F)(F)F,DTXSID401345512,,
FCC(F)(F)CBr,DTXSID401345574,,
OC1(F)C(F)(F)C(F)(F)C1(F)F,DTXSID401348673,,
NC1=CC=C(OC(F)(F)C(F)Cl)C=C1,DTXSID40303446,,
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)Cl,DTXSID40334477,,
CCOC(=O)C(F)C(F)(F)F,DTXSID40334513,,
FC(F)C(F)(F)CI,DTXSID40337468,,
FN(F)C(F)(F)C(F)(F)N(Cl)Cl,DTXSID40338637,,
FC(F)(F)C(F)(F)C(=O)CBr,DTXSID40371302,,
FC(F)(F)C(F)(Br)C#N,DTXSID40371327,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O,DTXSID40377824,,
OC1=CC(OC(F)(F)C(F)F)=CC=C1,DTXSID40380217,,
FC(F)C(F)OC(F)(F)F,DTXSID40380393,,
FC(Cl)C(F)(F)OCC=C,DTXSID40380914,,
OCCCOC(F)(F)C(F)(F)C(F)(F)F,DTXSID401358674,,
FC(Cl)(Cl)C(F)(F)OCCl,DTXSID40186438,,
FCC(F)(F)Cl,DTXSID40194932,,
FC(F)(F)C(F)(F)CBr,DTXSID40195025,,
COC(F)(F)C(F)F,DTXSID40195282,,
COC(=O)C(F)(F)C(F)(F)Cl,DTXSID40382115,,
FC(=C)C(=O)OCC(F)(F)C(F)(F)F,DTXSID40382135,,
OC(=O)C(F)C(F)(F)F,DTXSID40382170,,
FC(F)(F)C(=O)C(F)(F)C(F)(F)F,DTXSID40392395,,
OC(C(F)(F)F)C(F)(F)C(F)(F)F,DTXSID40402943,,
FC(F)(Br)C(F)(Cl)CC=C,DTXSID40405737,,
FC(Cl)(Cl)C(F)(F)C1=CC=CC=C1,DTXSID40457993,,
FC(=O)C1(F)OC(F)(F)OC1(F)F,DTXSID40462643,,
FC(C(F)(F)F)C(F)(F)OC(F)(F)F,DTXSID40474448,,
FC(F)(Cl)C(F)(F)C1(F)OC1(F)F,DTXSID40500731,,
FC(F)(F)C1(F)OC1(F)C(F)(F)F,DTXSID40501187,,
FC(F)C(F)(F)C(=O)C1=CC=CC=C1,DTXSID40503429,,
CC(=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID40508474,,
COC1=CC=C(C=C1)C(F)(F)C(F)(F)F,DTXSID40512036,,
FC(F)C(F)(F)OC(F)(F)C(F)=O,DTXSID40512319,,
FC(F)=NC(F)(F)C(F)(Cl)Cl,DTXSID40520070,,
